food_id,food_name,food_category,ref_amount,energy_kcal,protein_g,fat_g,carb_g,sugar_g,sodium_mg,chol_mg,sat_fat_g,trans_fat_g,food_weight
,연어롤,밥류,100,170,6.19,5.13,24.77,2.82,404.0,20.66,0.94,0.03,300
,연잎밥,밥류,100,207,4.0,0.3,47.0,3.1,178.0,0.0,0.0,0.0,100
,오곡밥,밥류,100,156,4.78,0.52,32.93,0.07,46.0,0.0,0.17,0.0,250
,잡탕밥,밥류,100,104,5.88,2.68,13.99,0.06,281.0,43.98,0.54,0.02,750
,충무김밥,밥류,100,146,5.86,1.49,27.29,4.3,324.0,39.21,0.27,0.01,400
,캘리포니아롤,밥류,100,163,4.11,3.02,29.74,2.97,432.0,21.99,0.71,0.02,300
,김치말이국수,면 및 만두류,100,50,2.15,0.8,8.67,1.38,354.0,14.83,0.18,0.0,600
,기스면,면 및 만두류,100,61,3.78,1.07,8.98,0.05,276.0,41.65,0.21,0.0,1000
,열무냉면,면 및 만두류,100,66,2.61,0.72,12.19,3.39,394.0,8.47,0.17,0.0,800
,돈코츠라멘,면 및 만두류,100,98,4.14,6.42,5.87,0.77,377.0,20.85,1.23,0.01,100
,미소라멘,면 및 만두류,100,89,4.57,2.77,11.36,1.1,388.0,20.91,0.54,0.0,100
,소유라멘,면 및 만두류,100,72,3.65,2.36,9.12,0.84,420.0,20.67,0.77,0.0,100
,시오라멘,면 및 만두류,100,84,4.68,2.13,11.54,0.93,292.0,23.31,0.53,0.0,100
,만두국,면 및 만두류,100,62,3.06,2.49,6.83,0.44,338.0,13.5,0.61,0.01,700
,물밀면,면 및 만두류,100,71,2.46,0.5,14.19,3.68,303.0,7.37,0.15,0.0,100
,분짜,면 및 만두류,100,136,5.91,3.66,19.75,5.47,398.0,17.97,1.15,0.01,100
,쌀국수,면 및 만두류,100,53,2.6,0.7,9.18,0.72,275.0,5.6,0.23,0.02,600
,올갱이국수,면 및 만두류,100,38,0.75,0.55,7.44,1.24,258.0,0.0,0.1,0.0,1500
,들깨칼국수,면 및 만두류,100,76,2.93,2.75,9.97,0.23,199.0,0.56,0.25,0.0,600
,팟타이,면 및 만두류,100,146,3.98,6.2,18.54,5.41,270.0,39.68,0.96,0.03,100
,게살죽,죽 및 스프류,100,71,2.24,0.89,13.42,0.02,182.0,6.27,0.26,0.01,800
,깨죽,죽 및 스프류,100,64,1.71,1.99,9.91,0.45,145.0,0.0,0.35,0.0,800
,어죽,죽 및 스프류,100,69,2.55,0.94,12.6,1.23,263.0,4.43,0.21,0.0,800
,낙지탕,국 및 탕류,100,31,4.9,0.53,1.73,0.32,284.0,48.74,0.07,0.0,600
,매생이국,국 및 탕류,100,24,2.0,0.56,2.68,0.08,284.0,1.32,0.12,0.02,500
,아구탕,국 및 탕류,100,41,6.3,0.82,2.13,0.3,311.0,53.16,0.13,0.0,600
,어탕,국 및 탕류,100,57,8.47,2.06,1.21,0.0,323.0,35.04,0.29,0.01,150
,연포탕,국 및 탕류,100,54,9.49,0.9,2.02,0.02,234.0,105.75,0.18,0.01,1000
,전복탕,국 및 탕류,100,33,4.47,0.5,2.63,0.22,296.0,48.56,0.1,0.0,600
,대구지리탕,국 및 탕류,100,44,6.93,1.03,1.65,0.25,246.0,47.18,0.18,0.02,600
,초당순두부,국 및 탕류,100,58,5.46,3.24,1.76,0.1,134.0,0.0,0.42,0.0,900
,황태해장국,국 및 탕류,100,30,4.08,1.13,0.95,0.25,256.0,25.05,0.18,0.0,600
,고등어찌개,찌개 및 전골류,100,100,8.15,5.62,4.27,1.23,431.0,26.01,1.18,0.05,600
,곱창전골,찌개 및 전골류,100,88,6.93,4.55,4.87,0.38,297.0,75.53,1.38,0.08,600
,마라탕,찌개 및 전골류,100,66,3.91,3.27,5.1,0.26,358.0,4.99,0.6,0.01,100
,해물탕,찌개 및 전골류,100,45,6.63,0.78,2.77,0.13,341.0,78.25,0.13,0.0,600
,해신탕,찌개 및 전골류,100,57,7.93,1.88,2.03,0.41,266.0,51.03,0.38,0.0,100
,호박찌개,찌개 및 전골류,100,32,1.87,0.87,4.07,1.93,341.0,3.09,0.13,0.0,300
,소고기훠궈,찌개 및 전골류,100,93,4.81,5.11,6.83,1.13,390.0,9.65,0.97,0.07,100
,동파육,찜류,100,191,8.99,15.41,4.15,0.74,299.0,31.6,4.4,0.1,100
,돼지등갈비찜,찜류,100,214,16.02,10.93,12.76,5.36,532.0,44.35,3.58,0.07,450
,북어찜,찜류,100,157,18.73,3.8,12.0,4.27,601.0,102.07,0.6,0.07,150
,붕어찜,찜류,100,76,4.94,3.35,6.51,1.47,359.0,16.93,0.53,0.03,1100
,오징어순대,찜류,100,133,13.06,1.6,16.66,0.11,360.0,147.84,0.4,0.0,350
,조기찜,찜류,100,182,20.06,10.59,1.64,0.0,602.0,138.43,2.85,0.08,100
,더덕구이,구이류,100,184,3.1,5.2,31.1,11.6,743.0,0.12,0.8,0.0,100
,돼지껍데기구이,구이류,100,348,23.74,26.64,3.37,3.42,475.0,35.76,9.08,0.58,100
,오삼불고기,구이류,100,182,12.8,9.95,10.25,3.8,443.0,92.23,2.6,0.05,200
,막창구이,구이류,100,358,15.34,32.73,0.4,1.36,162.0,109.41,12.11,1.2,100
,연어구이,구이류,100,234,24.78,14.94,0.2,0.55,158.0,44.98,2.17,0.08,100
,오겹살구이,구이류,100,408,20.18,35.14,2.72,0.72,76.0,45.6,10.23,0.24,100
,임연수구이,구이류,100,198,21.52,11.76,1.4,0.0,628.0,85.04,2.44,0.68,250
,황태구이,구이류,100,219,23.9,7.7,13.45,7.1,568.0,105.79,1.2,0.05,200
,훈제오리,구이류,100,319,17.22,25.63,4.83,0.11,488.0,68.4,6.39,0.16,250
,두부김치,볶음류,100,115,7.79,6.85,5.63,0.59,396.0,5.57,1.27,0.03,250
,고구마맛탕,튀김류,100,246,1.65,5.5,47.3,19.35,38.0,0.0,0.95,0.0,200
,깐풍새우,튀김류,100,240,8.15,13.86,20.56,7.2,531.0,61.48,2.04,0.1,100
,돈가스,튀김류,100,280,13.85,17.94,15.89,4.99,343.0,26.48,3.16,0.11,100
,치즈돈가스,튀김류,100,302,16.81,18.68,16.71,1.43,348.0,39.52,5.44,0.18,250
,라조기,튀김류,100,199,10.33,11.75,13.12,0.08,324.0,45.29,2.57,0.08,200
,멘보샤,튀김류,100,289,10.52,21.6,13.22,1.0,696.0,69.91,3.57,0.14,100
,생선까스,튀김류,100,327,12.17,20.55,23.28,0.98,394.0,36.36,3.98,0.12,200
,치킨가스,튀김류,100,296,13.96,16.96,22.01,2.08,390.0,36.48,4.21,0.13,200
,난자완스,튀김류,100,173,10.81,10.17,9.57,0.25,352.0,38.38,2.3,0.12,200
,삶은밤고구마,"곡류, 서류 제품",100,132,2.45,0.12,30.17,18.43,79.0,0.0,0.02,0.0,100
,삶은달걀,수·조·어·육류,100,150,12.8,10.65,0.63,0.62,127.0,380.51,3.02,0.03,100
,굴밥,밥류,100,122,4.3,1.95,21.44,0.66,126.0,10.38,0.36,0.0,500
,낙지비빔밥,밥류,100,88,4.3,1.31,14.72,1.25,176.0,9.72,0.24,0.0,900
,모듬 초밥,밥류,100,189,10.0,3.14,28.65,2.45,394.0,63.44,0.9,0.0,245
,버섯 덮밥,밥류,100,101,2.6,1.63,18.47,0.54,63.0,4.14,0.64,0.0,572
,비빔 잡곡밥,밥류,100,138,3.6,2.12,25.66,0.68,93.0,16.33,0.44,0.0,300
,양송이 덮밥,밥류,100,93,1.9,0.65,19.64,1.27,46.0,0.0,0.12,0.0,572
,열무 비빔밥,밥류,100,84,2.5,0.51,16.86,0.61,112.0,1.94,0.17,0.0,600
,오징어 덮밥,밥류,100,91,5.1,1.33,14.49,1.76,137.0,44.43,0.25,0.0,900
,옥수수밥,밥류,100,113,2.1,0.34,24.39,0.25,4.0,0.0,0.09,0.0,450
,유부 초밥,밥류,100,199,5.8,6.92,27.04,2.2,134.0,0.0,1.11,0.0,300
,장어 덮밥,밥류,100,95,3.5,1.99,15.04,0.42,80.0,23.52,0.48,0.0,500
,장어 초밥,밥류,100,95,3.5,1.99,15.04,0.42,80.0,23.52,0.48,0.0,500
,해물 덮밥,밥류,100,78,3.8,0.39,14.15,0.69,68.0,26.88,0.1,0.0,572
,혼합잡곡밥,밥류,100,118,2.3,0.22,25.63,0.07,2.0,0.0,0.06,0.0,250
,계란빵,빵 및 과자류,100,158,6.0,1.99,27.2,1.35,193.0,60.66,0.6,0.0,150
,파운드케이크,빵 및 과자류,100,226,3.5,11.79,26.67,9.33,119.0,47.29,5.75,0.0,170
,메밀소바,면 및 만두류,100,86,2.49,0.32,17.96,1.44,254.0,0.0,0.08,0.0,400
,비빔막국수,면 및 만두류,100,104,3.06,0.86,21.47,3.82,256.0,1.81,0.17,0.0,700
,김치수제비,면 및 만두류,100,67,2.6,0.29,12.81,0.35,178.0,7.99,0.07,0.0,320
,쟁반짜장,면 및 만두류,100,145,5.85,2.63,23.63,2.42,321.0,18.56,0.53,0.0,900
,만두탕수,면 및 만두류,100,95,2.8,4.41,11.0,1.79,322.0,2.01,1.05,0.0,450
,모밀국수,면 및 만두류,100,86,2.5,0.32,17.96,1.44,255.0,0.0,0.08,0.0,400
,미트 스파게티,면 및 만두류,100,109,4.3,1.9,18.58,2.82,136.0,5.02,0.48,0.0,350
,바지락 감자수제비,면 및 만두류,100,31,1.3,0.45,5.08,0.23,197.0,6.49,0.1,0.0,1000
,오븐스파게티,면 및 만두류,100,122,5.6,3.49,16.77,1.75,120.0,9.37,1.97,0.0,700
,장국국수,면 및 만두류,100,72,3.3,1.84,9.82,0.27,249.0,14.35,0.47,0.0,800
,해물 스파게티,면 및 만두류,100,82,4.8,1.13,12.82,1.9,125.0,19.59,0.24,0.0,700
,소고기버섯죽,죽 및 스프류,100,119,4.3,2.72,20.93,0.24,182.0,5.21,0.75,0.0,259
,잣죽,죽 및 스프류,100,121,2.5,4.42,17.92,0.35,144.0,0.0,0.34,0.0,259
,참치죽,죽 및 스프류,100,60,2.4,1.8,8.45,0.37,122.0,2.85,0.24,0.0,600
,굴죽,죽 및 스프류,100,107,2.4,2.99,16.76,0.19,196.0,1.12,0.48,0.0,259
,대합죽,죽 및 스프류,100,106,2.5,2.89,16.61,0.17,223.0,3.96,0.45,0.0,259
,땅콩죽,죽 및 스프류,100,116,3.4,3.38,18.08,0.46,143.0,0.0,0.65,0.0,259
,복죽,죽 및 스프류,100,107,2.7,2.73,16.84,0.01,154.0,12.16,0.42,0.0,259
,잡곡죽,죽 및 스프류,100,81,3.5,1.17,14.21,0.48,118.0,0.0,0.21,0.0,325
,닭고기육개장,국 및 탕류,100,39,4.96,1.07,2.5,0.46,118.0,14.81,0.26,0.0,420
,닭백숙,국 및 탕류,100,56,4.23,2.11,4.49,0.37,49.0,14.75,0.57,0.0,610
,무국,국 및 탕류,100,7,0.3,0.17,1.2,0.39,184.0,0.01,0.03,0.0,320
,들깨배추국,국 및 탕류,100,20,1.0,1.25,1.77,0.61,213.0,0.0,0.09,0.0,320
,김국,국 및 탕류,100,13,0.9,0.25,2.34,0.27,114.0,10.28,0.08,0.0,320
,두부국,국 및 탕류,100,19,1.8,0.83,1.25,0.22,185.0,2.18,0.14,0.0,270
,몸국,국 및 탕류,100,22,2.9,0.65,1.54,0.4,119.0,5.86,0.21,0.0,650
,소고기 미역국,국 및 탕류,100,21,1.6,1.37,0.92,0.02,258.0,4.13,0.42,0.0,300
,조개탕,국 및 탕류,100,12,1.8,0.15,0.7,0.18,111.0,2.98,0.03,0.0,300
,홍합 미역국,국 및 탕류,100,5,0.7,0.16,0.32,0.0,78.0,2.06,0.03,0.0,300
,홍합탕,국 및 탕류,100,17,2.8,0.24,0.75,0.04,137.0,10.55,0.06,0.0,300
,고추장찌개_두부,찌개 및 전골류,100,56,5.26,2.13,4.17,1.08,138.0,8.95,0.61,0.0,400
,두부전골,찌개 및 전골류,100,41,3.79,1.76,2.87,0.44,109.0,1.01,0.26,0.0,370
,버섯찌개,찌개 및 전골류,100,60,4.0,2.09,8.54,2.21,631.0,4.38,0.58,0.0,270
,불낙전골,찌개 및 전골류,100,69,7.0,2.67,4.58,1.15,250.0,13.06,0.95,0.0,400
,소고기 샤브샤브,찌개 및 전골류,100,46,2.95,2.04,4.08,0.4,114.0,8.24,0.78,0.0,930
,순대전골,찌개 및 전골류,100,76,5.61,3.18,6.28,0.68,160.0,17.49,1.22,0.0,450
,아귀지리,찌개 및 전골류,100,21,3.97,0.13,0.89,0.2,87.0,14.01,0.02,0.0,540
,가자미 매운탕,찌개 및 전골류,100,31,4.5,0.82,1.4,0.38,130.0,18.0,0.14,0.0,550
,감자 소고기찌개,찌개 및 전골류,100,48,3.2,2.27,3.81,0.65,267.0,6.23,0.63,0.0,315
,광어 매운탕,찌개 및 전골류,100,63,8.9,1.74,2.94,0.77,55.0,12.28,0.26,0.0,600
,꽃게 매운탕,찌개 및 전골류,100,31,5.7,0.27,1.3,0.59,169.0,10.43,0.06,0.0,233
,대구지리,찌개 및 전골류,100,16,2.7,0.21,0.86,0.12,153.0,7.82,0.03,0.0,600
,대구탕,찌개 및 전골류,100,45,4.7,0.89,5.03,1.34,285.0,8.89,0.16,0.0,761
,도루묵찌개,찌개 및 전골류,100,63,6.8,2.31,4.04,1.3,62.0,29.17,0.45,0.0,494
,도미 매운탕,찌개 및 전골류,100,47,5.9,1.13,3.37,1.08,351.0,18.38,0.23,0.0,297
,두부 청국장찌개,찌개 및 전골류,100,39,3.5,0.95,4.34,0.83,220.0,0.02,0.15,0.0,240
,망둥어찌개,찌개 및 전골류,100,44,5.9,0.85,3.4,1.08,483.0,21.55,0.13,0.0,299
,메기 매운탕,찌개 및 전골류,100,59,4.0,1.46,7.39,0.69,264.0,10.42,0.42,0.0,760
,명태 매운탕,찌개 및 전골류,100,49,7.1,1.03,3.15,0.79,58.0,16.7,0.16,0.0,625
,모듬채소전골,찌개 및 전골류,100,20,1.8,0.6,2.1,0.61,145.0,1.3,0.14,0.0,450
,민어 매운탕,찌개 및 전골류,100,35,4.5,0.79,2.98,0.92,140.0,9.02,0.15,0.0,450
,버섯 샤브샤브,찌개 및 전골류,100,27,2.0,1.36,2.46,0.48,143.0,4.47,0.41,0.0,488
,번데기탕,찌개 및 전골류,100,23,2.2,1.48,0.42,0.18,109.0,16.7,0.25,0.0,200
,병어찌개,찌개 및 전골류,100,54,5.3,2.06,3.4,1.08,485.0,16.16,0.59,0.0,299
,보신탕,찌개 및 전골류,100,42,3.0,2.68,2.12,0.53,65.0,5.02,0.56,0.0,600
,복 매운탕,찌개 및 전골류,100,31,5.1,0.39,2.25,0.58,228.0,13.31,0.07,0.0,600
,복지리,찌개 및 전골류,100,30,5.6,0.31,1.49,0.35,209.0,14.78,0.06,0.0,600
,볼락 매운탕,찌개 및 전골류,100,30,3.5,0.52,2.87,1.27,191.0,10.22,0.08,0.0,356
,붕어 매운탕,찌개 및 전골류,100,23,3.1,0.7,1.08,0.25,112.0,7.0,0.12,0.0,600
,삼치찌개,찌개 및 전골류,100,50,6.2,1.28,3.35,1.08,347.0,16.97,0.27,0.0,297
,송어 매운탕,찌개 및 전골류,100,54,6.6,1.35,4.03,1.56,247.0,18.27,0.32,0.0,276
,숭어 매운탕,찌개 및 전골류,100,51,6.8,0.87,4.11,1.56,241.0,15.99,0.18,0.0,276
,아귀 매운탕,찌개 및 전골류,100,25,3.7,0.34,2.15,0.51,184.0,11.14,0.06,0.0,600
,애호박찌개,찌개 및 전골류,100,17,0.9,0.17,3.54,1.53,264.0,0.0,0.04,0.0,227
,연두부찌개,찌개 및 전골류,100,42,4.8,1.48,2.59,0.95,291.0,26.58,0.24,0.0,258
,우럭 매운탕,찌개 및 전골류,100,29,3.5,0.6,2.83,0.69,144.0,2.76,0.13,0.0,700
,잉어 매운탕,찌개 및 전골류,100,52,5.7,1.5,4.08,1.56,231.0,19.04,0.28,0.0,276
,장어매운탕,찌개 및 전골류,100,58,5.7,2.11,4.08,1.56,232.0,44.16,0.48,0.0,276
,조기찌개,찌개 및 전골류,100,23,2.4,0.64,1.93,0.59,94.0,5.5,0.16,0.0,240
,참치찌개,찌개 및 전골류,100,42,5.4,0.97,3.05,1.28,306.0,7.39,0.1,0.0,349
,해물 매운탕,찌개 및 전골류,100,34,5.7,0.52,1.89,0.5,209.0,42.29,0.09,0.0,650
,해물전골,찌개 및 전골류,100,26,3.2,0.64,1.95,0.52,178.0,19.66,0.11,0.0,500
,홍어찌개,찌개 및 전골류,100,51,7.7,0.97,3.15,0.79,84.0,25.46,0.17,0.0,625
,돼지고기 김치찜,찜류,100,88,6.54,4.7,4.62,1.96,355.0,15.23,1.6,0.0,450
,낙지찜,찜류,100,74,5.47,4.31,3.81,0.89,217.0,35.53,0.67,0.0,600
,단호박찜,찜류,100,41,0.93,0.16,10.04,3.63,2.0,0.0,0.03,0.0,90
,대구볼찜,찜류,100,45,4.23,1.23,5.37,1.09,143.0,12.08,0.21,0.0,640
,대구찜,찜류,100,57,8.3,1.18,3.32,1.02,170.0,24.55,0.18,0.0,191
,복찜,찜류,100,36,3.55,0.92,4.11,0.87,137.0,5.81,0.16,0.0,510
,소갈비찜,찜류,100,111,5.38,7.08,6.45,2.92,291.0,16.23,2.46,0.0,750
,소고기수육,찜류,100,145,22.3,4.93,1.34,0.4,655.0,65.55,1.81,0.0,76
,소꼬리수육,찜류,100,84,6.0,6.27,0.0,0.0,16.0,23.58,1.85,0.0,180
,홍어찜,찜류,100,41,7.2,0.54,1.49,0.29,267.0,29.91,0.09,0.0,250
,가자미찜,찜류,100,78,11.8,1.95,2.79,0.83,345.0,49.28,0.34,0.0,171
,가지찜,찜류,100,120,5.6,6.29,10.23,2.64,402.0,15.81,2.35,0.0,100
,개고기 수육,찜류,100,226,15.8,17.15,3.1,0.1,54.0,32.25,3.45,0.0,200
,고등어찜,찜류,100,92,8.6,4.88,3.21,1.02,159.0,22.36,1.15,0.0,191
,굴찜,찜류,100,142,11.3,4.04,15.7,7.17,923.0,32.76,0.61,0.0,99
,꽃게찜,찜류,100,52,5.9,1.33,5.1,0.91,217.0,12.52,0.21,0.0,800
,도미찜,찜류,100,52,7.9,0.91,3.22,0.92,85.0,24.37,0.15,0.0,227
,메기찜,찜류,100,71,7.3,2.33,5.37,0.77,150.0,20.83,0.6,0.0,528
,명란찜,찜류,100,61,7.1,2.24,3.1,1.28,1130.0,111.82,0.41,0.0,125
,미더덕찜,찜류,100,77,7.7,1.82,8.05,1.18,391.0,35.08,0.29,0.0,119
,바지락찜,찜류,100,83,8.0,1.71,9.15,4.59,830.0,6.02,0.32,0.0,147
,소고기스튜,찜류,100,187,10.1,11.65,9.23,2.31,310.0,38.59,4.43,0.0,128
,소고기찜,찜류,100,121,5.5,8.56,5.17,2.73,163.0,23.45,3.33,0.0,197
,연두부찜,찜류,100,65,5.1,3.3,3.71,1.11,203.0,0.0,0.48,0.0,159
,오징어찜,찜류,100,56,8.5,1.32,2.61,0.73,113.0,85.77,0.26,0.0,166
,감자구이,구이류,100,123,2.4,4.65,18.18,0.0,1.0,0.0,0.71,0.0,108
,돼지불고기_고추장,구이류,100,146,15.8,4.75,9.62,5.97,223.0,34.79,1.36,0.0,127
,소불고기_버섯,구이류,100,97,6.07,5.35,6.58,2.37,214.0,19.73,2.02,0.0,480
,옥돔구이,구이류,100,39,4.91,1.92,0.11,0.0,33.0,23.02,0.34,0.0,230
,장어 소금구이,구이류,100,137,9.94,10.37,0.23,0.0,196.0,122.84,2.86,0.0,185
,전어구이,구이류,100,33,5.86,0.82,0.06,0.0,193.0,21.38,0.25,0.0,360
,콘치즈구이,구이류,100,132,3.2,7.24,13.35,3.55,165.0,7.59,2.02,0.0,70
,감자그라탕,구이류,100,140,3.9,6.26,17.37,3.6,306.0,4.25,1.63,0.0,101
,넙치구이,구이류,100,116,13.6,6.33,0.03,0.0,615.0,25.28,0.91,0.0,115
,닭꼬치구이,구이류,100,181,32.1,2.58,5.55,3.8,122.0,86.67,0.41,0.0,90
,도다리구이,구이류,100,153,23.7,5.5,0.71,0.0,1039.0,118.52,0.84,0.0,79
,동태양념구이,구이류,100,130,21.7,3.56,1.59,0.29,641.0,77.15,0.47,0.0,75
,돼지고기 꼬치구이,구이류,100,179,26.9,5.86,2.75,1.7,119.0,62.16,2.02,0.0,105
,돼지고기 스테이크,구이류,100,113,13.5,3.61,5.55,2.49,372.0,29.35,1.08,0.0,111
,민어구이,구이류,100,106,12.6,5.53,0.38,0.0,703.0,40.6,0.89,0.0,100
,베이컨떡말이구이,구이류,100,240,6.3,10.61,29.95,3.77,570.0,13.63,2.4,0.0,127
,병어구이,구이류,100,244,21.4,16.23,0.45,0.0,1559.0,90.24,3.92,0.0,50
,북어양념구이,구이류,100,137,20.3,2.93,6.62,2.29,285.0,50.61,0.38,0.0,170
,서대구이,구이류,100,161,25.1,5.77,0.71,0.0,1177.0,101.01,0.9,0.0,79
,소곱창 구이,구이류,100,171,8.8,11.89,3.71,2.43,296.0,190.33,2.84,0.0,66
,소등심스테이크,구이류,100,270,12.6,22.71,0.86,0.33,360.0,67.81,9.63,0.0,250
,소안심스테이크,구이류,100,197,16.6,12.51,2.64,1.57,242.0,52.59,5.39,0.0,232
,양태구이,구이류,100,107,14.0,5.11,0.1,0.0,672.0,39.9,0.76,0.0,100
,오징어불고기,구이류,100,123,16.4,3.24,7.2,2.76,366.0,186.37,0.59,0.0,232
,우럭구이,구이류,100,111,13.5,5.67,0.45,0.0,703.0,52.5,0.92,0.0,100
,우엉 양념구이,구이류,100,67,1.7,1.41,12.06,1.59,60.0,0.0,0.22,0.0,216
,은대구구이,구이류,100,137,9.2,10.5,0.03,0.0,762.0,53.2,2.14,0.0,100
,장어 양념구이,구이류,100,331,16.5,21.42,16.91,5.14,775.0,199.13,5.69,0.0,69
,적어구이,구이류,100,174,20.9,9.04,0.31,0.0,1203.0,69.39,1.32,0.0,64
,전갱이구이,구이류,100,226,27.7,11.75,0.17,0.0,1200.0,97.77,2.34,0.0,56
,조미 김구이,구이류,100,52,1.9,4.81,2.04,0.15,402.0,0.0,0.71,0.0,50
,채소 꼬치구이,구이류,100,91,2.8,2.3,14.29,0.98,406.0,11.61,0.52,0.0,150
,청어구이,구이류,100,129,8.2,10.03,0.22,0.0,391.0,32.5,1.85,0.0,200
,칠면조구이,구이류,100,207,30.6,7.98,0.96,0.11,551.0,101.17,2.06,0.0,43
,고추전,전·적 및 부침류,100,234,12.0,14.56,15.71,0.86,45.0,92.41,3.34,0.0,105
,굴전,전·적 및 부침류,100,123,6.25,6.27,9.54,0.74,58.0,56.82,1.12,0.0,200
,깻잎전,전·적 및 부침류,100,215,12.0,10.42,16.92,0.03,858.0,86.75,2.19,0.0,73
,녹두빈대떡,전·적 및 부침류,100,176,9.4,5.68,21.43,0.31,108.0,4.58,1.16,0.0,210
,돼지고기 녹두빈대떡,전·적 및 부침류,100,175,9.41,5.64,21.4,0.29,109.0,4.57,1.15,0.0,210
,동태전,전·적 및 부침류,100,109,9.74,4.99,5.08,0.11,264.0,76.09,0.93,0.0,190
,두부전,전·적 및 부침류,100,151,10.2,9.91,4.34,0.02,91.0,25.06,1.59,0.0,160
,배추전,전·적 및 부침류,100,111,3.3,6.13,10.38,1.28,543.0,31.43,1.06,0.0,97
,새우전,전·적 및 부침류,100,264,23.2,12.08,12.86,0.03,790.0,229.94,2.14,0.0,66
,어육소시지전,전·적 및 부침류,100,177,8.23,10.14,12.73,2.04,441.0,72.72,2.82,0.0,80
,완자전,전·적 및 부침류,100,214,7.1,15.49,10.73,0.36,108.0,54.68,3.33,0.0,150
,장떡,전·적 및 부침류,100,197,3.67,7.64,27.28,2.26,267.0,0.0,1.16,0.0,70
,파래전,전·적 및 부침류,100,197,4.74,5.03,31.77,0.83,283.0,12.99,0.84,0.0,40
,파전,전·적 및 부침류,100,101,3.0,3.04,14.47,0.15,162.0,21.96,0.57,0.0,221
,햄부침,전·적 및 부침류,100,221,15.4,10.07,15.58,0.79,412.0,101.34,2.25,0.0,81
,호박전,전·적 및 부침류,100,84,2.18,5.27,6.78,1.16,202.0,31.36,0.89,0.0,70
,화양적,전·적 및 부침류,100,128,10.4,6.69,6.39,1.16,516.0,45.76,1.5,0.0,120
,녹두전,전·적 및 부침류,100,92,5.0,4.27,8.41,0.19,22.0,3.42,0.74,0.0,159
,소고기떡산적,전·적 및 부침류,100,156,8.7,5.35,18.37,2.41,401.0,34.94,1.17,0.0,147
,모듬채소전,전·적 및 부침류,100,154,3.4,5.65,21.32,1.21,173.0,8.83,0.91,0.0,110
,소고기 완자전,전·적 및 부침류,100,318,14.1,23.28,10.08,0.19,480.0,79.79,7.21,0.0,78
,양파 소고기전,전·적 및 부침류,100,155,5.0,10.63,8.88,3.51,435.0,44.98,2.11,0.0,82
,어묵전,전·적 및 부침류,100,334,15.3,13.86,35.46,2.84,1116.0,118.46,2.65,0.0,64
,오믈렛,전·적 및 부침류,100,78,4.5,5.82,1.33,0.67,222.0,83.02,1.44,0.0,198
,해물 완자전,전·적 및 부침류,100,206,15.4,10.71,10.64,1.85,147.0,131.85,1.7,0.0,75
,가지볶음,볶음류,100,35,0.9,2.17,3.36,1.55,207.0,0.01,0.33,0.0,60
,양파감자볶음,볶음류,100,122,2.5,4.96,17.12,3.51,287.0,0.0,0.75,0.0,101
,햄감자볶음,볶음류,100,159,5.0,9.72,13.05,0.88,665.0,7.46,2.04,0.0,120
,고추잡채,볶음류,100,67,4.18,3.91,4.21,1.49,159.0,14.49,0.9,0.0,400
,닭모래집볶음,볶음류,100,72,8.19,2.28,3.82,1.35,159.0,84.28,0.57,0.0,200
,돼지고기 두부김치,볶음류,100,84,6.76,4.44,4.06,1.34,203.0,8.47,1.07,0.0,430
,문어볶음,볶음류,100,67,5.9,2.63,5.55,3.65,240.0,47.0,0.39,0.0,223
,순대볶음,볶음류,100,150,2.9,3.19,27.39,1.35,474.0,27.34,1.09,0.0,150
,오리볶음,볶음류,100,171,10.47,11.27,7.3,2.65,254.0,52.0,3.59,0.0,420
,죽순볶음,볶음류,100,133,4.3,10.85,6.19,1.48,1.0,0.0,1.65,0.0,59
,중식잡채,볶음류,100,83,2.3,2.24,13.58,1.13,112.0,5.34,0.54,0.0,450
,쫄볶이,볶음류,100,150,4.7,1.41,29.37,3.97,652.0,10.84,0.58,0.0,630
,해물볶음,볶음류,100,137,14.7,4.45,9.29,3.56,519.0,107.62,0.75,0.0,169
,호박볶음,볶음류,100,27,0.84,1.32,3.53,1.62,234.0,1.31,0.19,0.0,70
,김치 돼지고기볶음,볶음류,100,113,8.1,6.61,4.26,2.27,294.0,24.12,2.44,0.0,50
,꽈리고추볶음,볶음류,100,145,2.4,9.86,12.59,2.77,427.0,0.0,1.47,0.0,79
,돼지고기 두부볶음,볶음류,100,197,12.4,10.52,13.12,3.68,246.0,10.36,1.77,0.0,113
,매운 어묵볶음,볶음류,100,90,5.1,2.93,11.02,2.38,397.0,8.01,0.5,0.0,100
,베이컨채소볶음,볶음류,100,142,6.3,8.81,10.06,4.78,241.0,18.77,2.39,0.0,129
,소간 채소볶음,볶음류,100,120,10.5,5.29,7.74,3.79,498.0,118.04,0.92,0.0,104
,소고기채소볶음,볶음류,100,128,5.1,10.08,3.35,2.21,116.0,22.89,3.51,0.0,192
,소곱창 볶음,볶음류,100,178,9.0,13.58,4.99,1.79,369.0,97.88,3.11,0.0,99
,소시지 케첩볶음,볶음류,100,252,11.5,17.08,12.93,4.63,631.0,44.92,4.75,0.0,99
,우엉볶음,볶음류,100,160,4.1,9.08,16.33,2.75,457.0,0.0,1.37,0.0,64
,피망볶음,볶음류,100,138,1.7,9.8,11.12,2.4,427.0,0.0,1.46,0.0,79
